id,title,year,datetime,building,address,outcome
#19-04720,ABCC VIOLATION,2019,2019-11-02 00:09:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Unresolved
#19-04719,ABCC VIOLATION,2019,2019-11-01 23:13:00,WVU BENNETT TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#19-04718,ABCC VIOLATION,2019,2019-11-01 23:09:00,"
","GRANT AVE / SECOND ST, MORGANTOWN, WV 26501",Clear by Citation
#19-04717,DRUG INCIDENT,2019,2019-11-01 22:11:00,WVU BOREMAN NORTH,"602 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04716,DRUG INCIDENT,2019,2019-11-01 21:12:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Closed - Unresolved
#19-04715,"TRAFFIC STOP, 1054",2019,2019-11-01 21:19:00,"
","UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#19-04714,DRUG INCIDENT,2019,2019-11-01 19:46:00,WVU UNIVERSITY PLACE NORTH,"2161 UNIVERSITY AVE, MORGANTOWN, WV 26501",Unfounded
#19-04713,"TRAFFIC STOP, 1054",2019,2019-11-01 19:55:00,"
","OAKLAND ST / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Warning
#19-04712,VEHICLE TOW,2019,2019-11-01 19:27:00,WVU MOUNTAINLAIR PARKING GARAGE,"109 PROSPECT ST, MORGANTOWN, WV",Closed - Resolved
#19-04711,PARKING COMPLAINT,2019,2019-11-01 17:10:00,WVU KNAPP HALL,"29 BEECHURST AVE, MORGANTOWN, WV",Clear by Citation
#19-04710,ELEVATOR RESCUE,2019,2019-11-01 15:44:00,WVU BRAXTON TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Inactive
#19-04709,AREA PATROL,2019,2019-11-01 17:51:00,WVU COLISEUM,"11 JERRY WEST DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04708,VEHICLE ACCIDENT,2019,2019-11-01 15:33:00,"
","ELMER PRINCE DR / STADIUM DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04707,SUSPICIOUS PERSON,2019,2019-11-01 11:37:00,WVU WISE LIBRARY,"1498 UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Arrest
#19-04706,"TRAFFIC STOP, 1054",2019,2019-11-01 11:26:00,"
","MONONGAHELA BLVD / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04705,FIRE ALARM,2019,2019-11-01 09:56:00,WVU CHEMISTRY RESEARCH LABORATORY,"150 PROSPECT ST, MORGANTOWN, WV",Closed - Resolved
#19-04704,PUBLIC INTOX,2019,2019-11-01 07:46:00,WVU MOUNTAINLAIR,"1550 UNIVERSITY AVE, MORGANTOWN, WV",Clear by Warning
#19-04703,TALK WITH OFFICER,2019,2019-11-01 05:27:00,SIGMA ALPHA EPSILON FRATERNITY,"117 BELMAR AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04702,DRUG INCIDENT,2019,2019-11-01 03:59:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Unfounded
#19-04701,DESTRUCTION OF PROPERTY,2019,2019-11-01 03:01:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Inactive
#19-04700,ASSIST EMS POLICE,2019,2019-11-01 03:25:00,WVU STALNAKER HALL,"691 NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Citation
#19-04699,DUI,2019,2019-11-01 03:01:00,"
","UNIVERSITY AVE / FALLING RUN RD, MORGANTOWN, WV 26501",Clear by Arrest
#19-04698,"TRAFFIC STOP, 1054",2019,2019-11-01 02:41:00,"
","UNIVERSITY AVE / EIGHTH ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04697,LOUD PARTY,2019,2019-11-01 00:10:00,SIGMA PHI EPSILON FRATERNITY,"709 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04696,ASSIST EMS POLICE,2019,2019-11-01 01:33:00,WVU BENNETT TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04695,"TRAFFIC STOP, 1054",2019,2019-11-01 01:42:00,"
","PROSPECT ST / NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04694,ABCC VIOLATION,2019,2019-11-01 01:35:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04693,DRUG INCIDENT,2019,2019-11-01 01:28:00,WVU LYON TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04692,ABCC VIOLATION,2019,2019-11-01 00:40:00,"
","NORTH HIGH ST / PROSPECT ST, MORGANTOWN, WV 26501",Clear by Arrest
#19-04691,PUBLIC INTOX,2019,2019-11-01 00:42:00,WVU SENECA HALL,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Inactive
#19-04690,BATTERY,2019,2019-11-01 00:17:00,SHEETZ #556 SUNNYSIDE,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Inactive
#19-04689,ASSIST EMS POLICE,2019,2019-10-31 23:58:00,PHI DELTA THETA FRATERNITY,"225 BELMAR AVE, MORGANTOWN, WV 26501",Inactive
#19-04688,ABCC VIOLATION,2019,2019-10-31 23:48:00,WVU SENECA HALL,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04687,ASSIST EMS POLICE,2019,2019-10-31 23:38:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04686,ABCC VIOLATION,2019,2019-10-31 23:15:00,WVU MOUNTAINLAIR PARKING GARAGE,"109 PROSPECT ST, MORGANTOWN, WV",Clear by Citation
#19-04685,DRUG INCIDENT,2019,2019-10-31 21:26:00,WVU SENECA HALL,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Unfounded
#19-04684,DRUG INCIDENT,2019,2019-10-31 21:28:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Unfounded
#19-04683,ASSIST AGENCY,2019,2019-10-31 20:54:00,ALPHA SIGMA PHI FRATERNITY,"200 BELMAR AVE, MORGANTOWN, WV 26501",Forward to Other Agency
#19-04682,FIRE ALARM,2019,2019-10-31 20:59:00,WVU ART MUSEUM OF WVU,"2 FINE ARTS DR, MORGANTOWN, WV",Closed - Resolved
#19-04681,HAZING,2019,2019-10-31 20:38:00,SIGMA CHI FRATERNITY,"700 NORTH HIGH ST, MORGANTOWN, WV 26501",Inactive
#19-04680,"TRAFFIC STOP, 1054",2019,2019-10-31 20:18:00,"
","NORTH SPRUCE ST / PROSPECT ST, MORGANTOWN",Clear by Citation
#19-04679,ASSIST EMS POLICE,2019,2019-10-31 16:23:00,WVU OAKLAND HALL-WEST,"438 OAKLAND ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04678,FIRE ALARM,2019,2019-10-31 15:30:00,WVU ARNOLD HALL,"650 PRICE ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04677,TRESPASSING,2019,2019-10-31 14:22:00,WVU UNIVERSITY PLACE NORTH,"2161 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Charges Filed
#19-04676,STALKING,2019,2019-10-31 14:21:00,THE DOMAIN,"500 DOMAIN DR, GRANVILLE, WV",Active
#19-04675,BACK TICKET TOW,2019,2019-10-31 13:09:00,WVU Area 40 NRCCE ,"39.644635, -79.972324, MORGANTOWN",Vehicle- Impounded
#19-04674,LOST PROPERTY,2019,2019-10-31 12:45:00,WVU POLICE DEPARTMENT,"992 ELMER PRINCE DR, MORGANTOWN, WV",Closed - Resolved
#19-04673,BACK TICKET TOW,2019,2019-10-31 11:34:00,WVU SHORT TERM 9 (EVANSDALE CROSSING),"39.648502, -79.973618, MORGANTOWN, WV 26501",Vehicle- NOT Impounded
#19-04672,BACK TICKET TOW,2019,2019-10-31 10:51:00,WVU Area 50 (Allen/ Perc),"39.646836, -79.966397",Vehicle- Impounded
#19-04671,DESTRUCTION OF PROPERTY,2019,2019-10-31 10:26:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Closed - Unresolved
#19-04670,VEHICLE ACCIDENT,2019,2019-10-31 10:00:00,"
","PROSPECT ST / PRICE ST, MORGANTOWN, WV 26501",Clear by Citation
#19-04669,ALARM CONDITION,2019,2019-10-31 06:35:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04668,PUBLIC INTOX,2019,2019-10-31 03:19:00,WVU SENECA HALL,"2151 UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Warning
#19-04667,ALARM CONDITION,2019,2019-10-31 01:45:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04666,"TRAFFIC STOP, 1054",2019,2019-10-31 01:01:00,"
","FALLING RUN RD / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Warning
#19-04665,DRUG INCIDENT,2019,2019-10-30 21:56:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Unfounded
#19-04664,FOUND PROPERTY,2019,2019-10-30 19:55:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04663,FOUND PROPERTY,2019,2019-10-30 18:27:00,WVU Area 7 (Stansbury),"39.635745, -79.957016",Closed - Resolved
#19-04662,TALK WITH OFFICER,2019,2019-10-30 15:01:00,WVU WOODBURN HALL,"1515 UNIVERSITY AVE, MORGANTOWN, WV 26501",Forward to Other Agency
#19-04661,VEHICLE ACCIDENT,2019,2019-10-30 14:04:00,WVU MOUNTAINLAIR PARKING GARAGE,"109 PROSPECT ST, MORGANTOWN, WV",Inactive
#19-04660,TALK WITH OFFICER,2019,2019-10-30 13:33:00,"
",992 Elmer Prince Dr,Inactive
#19-04658,LOST PROPERTY,2019,2019-10-30 12:40:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04657,DOMESTIC DISPUTE,2019,2019-10-30 11:11:00,WVU PRT STATION - HSC,"211 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04656,"TRAFFIC STOP, 1054",2019,2019-10-30 10:27:00,"
","CORNELL AVE / PRICE ST, MORGANTOWN",Clear by Arrest
#19-04655,BACK TICKET TOW,2019,2019-10-30 10:22:00,WVU SHORT TERM 4 (REC CENTER),"39.647516,-79.971475, MORGANTOWN, WV 26501",Vehicle- Impounded
#19-04654,BURGLAR ALARM,2019,2019-10-30 10:08:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04653,LARCENY,2019,2019-10-30 09:27:00,WVU ALLEN HALL,"355 OAKLAND ST, MORGANTOWN, WV",Closed - Unresolved
#19-04652,ASSIST AGENCY,2019,2019-10-30 07:04:00,"
","ELMER PRINCE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04651,TALK WITH OFFICER,2019,2019-10-30 04:44:00,WVU EVANSDALE CROSSING,"62 MORRILL WAY, MORGANTOWN, WV",Closed - Resolved
#19-04650,ASSIST EMS POLICE,2019,2019-10-30 04:04:00,WVU PRT STATION-BEECHURST AVE,"96 BEECHURST AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04649,DRUG INCIDENT,2019,2019-10-30 01:42:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Unfounded
#19-04648,DRUG INCIDENT,2019,2019-10-29 23:46:00,WVU LYON TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Unfounded
#19-04647,"TRAFFIC STOP, 1054",2019,2019-10-29 22:37:00,"
","NORTH HIGH ST / PROSPECT ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04646,LOUD NOISE,2019,2019-10-29 21:51:00,WVU UNIVERSITY PLACE NORTH,"2161 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04645,DRUG INCIDENT,2019,2019-10-29 20:35:00,WVU OAKLAND HALL-WEST,"438 OAKLAND ST, MORGANTOWN, WV 26501",Unfounded
#19-04644,DRUG INCIDENT,2019,2019-10-29 18:54:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Clear by Warning
#19-04643,TALK WITH OFFICER,2019,2019-10-29 18:30:00,ALPHA SIGMA PHI FRATERNITY,"200 BELMAR AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04642,ASSIST EMS POLICE,2019,2019-10-29 18:17:00,WVU BROOKS HALL,"98 BEECHURST AVE, MORGANTOWN, WV",Closed - Resolved
#19-04641,DRUG INCIDENT,2019,2019-10-29 16:41:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#19-04640,AUTO TAMPERING,2019,2019-10-26 02:20:00,WVU UNIVERSITY PLACE PARKING GARAGE,"2154 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Charges Filed
#19-04639,"TRAFFIC STOP, 1054",2019,2019-10-29 13:59:00,WVU SHORT TERM 4 (REC CENTER),"39.647516,-79.971475, MORGANTOWN, WV 26501",Clear by Warning
#19-04638,DRUG INCIDENT,2019,2019-10-29 13:50:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Clear by Arrest
#19-04637,BACK TICKET TOW,2019,2019-10-29 09:59:00,WVU Area 77 (CPASS),"39.649775, -79.969667, MORGANTOWN",Vehicle- Impounded
#19-04635,"TRAFFIC STOP, 1054",2019,2019-10-29 09:37:00,"
","FINE ARTS DR / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#19-04634,ASSIST AGENCY,2019,2019-10-29 08:10:00,STENGERS CAR WASH,"767 CHESTNUT RIDGE RD, MORGANTOWN, WV",Closed - Resolved
#19-04633,BURGLAR ALARM,2019,2019-10-29 07:37:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04632,ASSIST PERSON EMS,2019,2019-10-29 04:04:00,WVU STALNAKER HALL,"691 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04631,"TRAFFIC STOP, 1054",2019,2019-10-29 01:12:00,"
","UNIVERSITY AVE / CAMPUS DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04630,"TRAFFIC STOP, 1054",2019,2019-10-29 00:21:00,"
","ELMER PRINCE DR / VAN VOORHIS RD, MORGANTOWN, WV 26501",Clear by Citation
#19-04629,VANDALISM,2019,2019-10-28 22:07:00,WVU STALNAKER HALL,"691 NORTH HIGH ST, MORGANTOWN, WV 26501",Inactive
#19-04628,"TRAFFIC STOP, 1054",2019,2019-10-28 18:35:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04627,FOUND PROPERTY,2019,2019-10-28 18:18:00,WVU Area 200 (Law School) ,"39.647579, -79.956816, MORGANTOWN",Closed - Resolved
#19-04626,"TRAFFIC STOP, 1054",2019,2019-10-28 18:15:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04625,"TRAFFIC STOP, 1054",2019,2019-10-28 18:00:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04624,"TRAFFIC STOP, 1054",2019,2019-10-28 17:46:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04623,"TRAFFIC STOP, 1054",2019,2019-10-28 17:29:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN",Clear by Citation
#19-04622,"TRAFFIC STOP, 1054",2019,2019-10-28 17:18:00,"
","UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#19-04621,"TRAFFIC STOP, 1054",2019,2019-10-28 16:40:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04620,"TRAFFIC STOP, 1054",2019,2019-10-28 16:29:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04619,"TRAFFIC STOP, 1054",2019,2019-10-28 15:55:00,"
","Evansdale Dr / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04618,"TRAFFIC STOP, 1054",2019,2019-10-28 15:37:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04617,"TRAFFIC STOP, 1054",2019,2019-10-28 14:09:00,"
","UNIVERSITY AVE / CAMPUS DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04616,DRUG INCIDENT,2019,2019-10-28 13:30:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Inactive
#19-04615,WELFARE CHECK,2019,2019-10-28 08:21:00,WVU LINCOLN HALL,"1014 RAWLEY AVE, MORGANTOWN, WV 26501",Closed - Unresolved
#19-04614,ASSIST EMS POLICE,2019,2019-10-28 12:14:00,WVU EVANSDALE CROSSING,"62 MORRILL WAY, MORGANTOWN, WV",Inactive
#19-04613,BACK TICKET TOW,2019,2019-10-28 11:51:00,WVU Area 50 (Allen/ Perc),"39.646836, -79.966397, MORGANTOWN",Vehicle- NOT Impounded
#19-04612,BACK TICKET TOW,2019,2019-10-28 10:58:00,WVU Area 77 (CPASS),"39.649775, -79.969667, MORGANTOWN",Vehicle- Impounded
#19-04611,DESTRUCTION OF PROPERTY,2019,2019-10-27 20:27:00,SIGMA CHI FRATERNITY,"700 NORTH HIGH ST, MORGANTOWN, WV 26501",Inactive
#19-04610,"TRAFFIC STOP, 1054",2019,2019-10-27 20:10:00,"
","MORRILL WAY / FINE ARTS DR, MORGANTOWN",Clear by Citation
#19-04609,"TRAFFIC STOP, 1054",2019,2019-10-27 19:41:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Warning
#19-04608,ASSIST EMS POLICE,2019,2019-10-27 18:16:00,WVU LINCOLN HALL,"1014 RAWLEY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04607,VEHICLE ACCIDENT,2019,2019-10-27 11:00:00,WVU SHORT TERM 5 (SUNNYSIDE),"39.638035, -79.955530, MORGANTOWN, WV 26501",Inactive
#19-04606,"TRAFFIC STOP, 1054",2019,2019-10-27 17:51:00,"
","UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Citation
#19-04605,"TRAFFIC STOP, 1054",2019,2019-10-27 17:27:00,"
","UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04604,LARCENY,2019,2019-10-27 16:32:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Closed - Unresolved
#19-04603,DRUG INCIDENT,2019,2019-10-27 14:20:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04602,ALARM CONDITION,2019,2019-10-27 07:10:00,WVU BROOKE TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04601,FIRE ALARM,2019,2019-10-27 04:59:00,WVU ENGINEERING SCIENCES BLDG,"395 EVANSDALE DR, MORGANTOWN, WV",Closed - Unresolved
#19-04600,PUBLIC INTOX,2019,2019-10-27 04:26:00,"
","ELMER PRINCE DR / ALUMNI DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04599,DRUG INCIDENT,2019,2019-10-27 04:17:00,WVU STALNAKER HALL,"691 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04598,PUBLIC INTOX,2019,2019-10-27 03:30:00,WVU WISE LIBRARY,"1498 UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Warning
#19-04597,DESTRUCTION OF PROPERTY,2019,2019-10-27 02:21:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Inactive
#19-04596,ABCC VIOLATION,2019,2019-10-27 02:24:00,"
","MAIDEN LN / NORTH HIGH STREET, MORGANTOWN, WV 26501",Clear by Citation
#19-04595,ABCC VIOLATION,2019,2019-10-27 01:33:00,"
","NORTH HIGH ST / MAIDEN LN, MORGANTOWN, WV 26501",Clear by Citation
#19-04594,PUBLIC INTOX,2019,2019-10-27 01:08:00,WVU MOUNTAINLAIR,"1550 UNIVERSITY AVE, MORGANTOWN, WV",Clear by Citation
#19-04593,ABCC VIOLATION,2019,2019-10-27 00:51:00,"
","HOUSTON DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04592,DRUG INCIDENT,2019,2019-10-27 00:05:00,WVU BOREMAN NORTH,"602 NORTH HIGH ST, MORGANTOWN, WV 26501",Unfounded
#19-04591,DRUG INCIDENT,2019,2019-10-26 23:05:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Unfounded
#19-04590,DRUG INCIDENT,2019,2019-10-26 22:56:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Unfounded
#19-04588,"TRAFFIC STOP, 1054",2019,2019-10-26 19:55:00,"
","PROSPECT ST / NORTH SPRUCE ST, MORGANTOWN, WV 26501",Clear by Citation
#19-04587,ABCC VIOLATION,2019,2019-10-26 02:14:00,COLLEGE PARK,"60 NEWTON AVE, MORGANTOWN, WV",Closed - Resolved
#19-04586,ABCC VIOLATION,2019,2019-10-26 03:53:00,WVU MOUNTAINLAIR PARKING GARAGE,"109 PROSPECT ST, MORGANTOWN, WV",Clear by Citation
#19-04585,"TRAFFIC STOP, 1054",2019,2019-10-26 03:32:00,"
","MONONGAHELA BLVD / EIGHTH ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04584,ASSIST POLICE POLICE,2019,2019-10-26 03:24:00,GENERAL INDUSTRIES,"SUNCREST TOWN CENTRE DR, MORGANTOWN, WV",Closed - Resolved
#19-04583,ASSIST EMS POLICE,2019,2019-10-26 02:54:00,WVU DADISMAN HALL,"693 NORTH HIGH ST, MORGANTOWN, WV",Closed - Resolved
#19-04582,SUSPICIOUS EVENT,2019,2019-10-26 02:33:00,WVU WOODBURN HALL,"1515 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04581,ABCC VIOLATION,2019,2019-10-26 02:45:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04580,ABCC VIOLATION,2019,2019-10-26 02:08:00,WVU MOUNTAINLAIR,"1550 UNIVERSITY AVE, MORGANTOWN, WV",Clear by Arrest
#19-04579,ABCC VIOLATION,2019,2019-10-26 02:16:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04578,ABCC VIOLATION,2019,2019-10-26 01:58:00,WVU BOREMAN NORTH,"602 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04577,ELEVATOR RESCUE,2019,2019-10-25 22:48:00,WVU UNIVERSITY PLACE PARKING GARAGE,"2154 UNIVERSITY AVE, MORGANTOWN, WV 26501",Inactive
#19-04576,DRUG INCIDENT,2019,2019-10-25 23:24:00,WVU LYON TOWER,"356 EVANSDALE DR, MORGANTOWN, WV 26501",Unfounded
#19-04575,ABCC VIOLATION,2019,2019-10-25 23:21:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04574,ABCC VIOLATION,2019,2019-10-25 21:35:00,WVU HONORS HALL,"250 SECOND ST, MORGANTOWN, WV",Clear by Warning
#19-04573,"TRAFFIC STOP, 1054",2019,2019-10-25 21:28:00,"
","PROSPECT ST / NORTH SPRUCE ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04572,"TRAFFIC STOP, 1054",2019,2019-10-25 20:51:00,"
","UNIVERSITY AVE / OAKLAND ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04571,"TRAFFIC STOP, 1054",2019,2019-10-25 20:37:00,"
","EVANSDALE DR / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04570,SUSPICIOUS PERSON,2019,2019-10-25 19:13:00,WVU LAW SCHOOL,"1 LAW CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04569,"TRAFFIC STOP, 1054",2019,2019-10-25 19:41:00,"
","PRICE ST / PROSPECT ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04568,DRUG INCIDENT,2019,2019-10-25 18:55:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Unfounded
#19-04567,"TRAFFIC STOP, 1054",2019,2019-10-25 17:58:00,"
","RAWLEY AVE / OAKLAND ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04566,"TRAFFIC STOP, 1054",2019,2019-10-25 17:14:00,"
","PRICE ST / PROSPECT ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04565,"TRAFFIC STOP, 1054",2019,2019-10-25 17:09:00,"
","PROSPECT ST / NORTH SPRUCE ST, MORGANTOWN, WV 26501",Clear by Warning
#19-04564,DRUG INCIDENT,2019,2019-10-25 14:30:00,WVU SUMMIT HALL,"211 GRANT AVE, MORGANTOWN, WV 26501",Unfounded
#19-04563,"TRAFFIC STOP, 1054",2019,2019-10-25 13:51:00,"
","PATTESON DR / MORRILL WAY, MORGANTOWN, WV 26501",Clear by Citation
#19-04562,"TRAFFIC STOP, 1054",2019,2019-10-25 13:32:00,WVU Area 40 NRCCE ,"39.644635, -79.972324",Clear by Warning
#19-04561,HARASSMENT,2019,2019-10-25 11:05:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Inactive
#19-04560,TALK WITH OFFICER,2019,2019-10-25 10:36:00,WVU WISE LIBRARY,"1498 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04559,ALARM CONDITION,2019,2019-10-25 09:44:00,WVU STEWART HALL,"1500 UNIVERSITY AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04558,ASSIST EMS POLICE,2019,2019-10-25 09:08:00,HEALTH SCIENCE CENTER,"64 MEDICAL CENTER DR, MORGANTOWN, WV 26501",Closed - Resolved
#19-04557,"TRAFFIC STOP, 1054",2019,2019-10-25 08:56:00,"
","VAN VOORHIS RD / UNIVERSITY AVE, MORGANTOWN, WV 26501",Clear by Citation
#19-04556,UNSECURE BUILDING,2019,2019-10-25 04:34:00,"
","652 NORTH HIGH ST, MORGANTOWN, WV 26501",Closed - Resolved
#19-04555,ABCC VIOLATION,2019,2019-10-25 02:25:00,WVU BOREMAN NORTH,"602 NORTH HIGH ST, MORGANTOWN, WV 26501",Clear by Citation
#19-04554,LOUD MUSIC,2019,2019-10-25 00:17:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Closed - Resolved
#19-04553,TALK WITH OFFICER,2019,2019-10-25 01:24:00,"
","NORTH SPRUCE ST / FIFE AVE, MORGANTOWN, WV 26501",Closed - Resolved
#19-04552,ASSIST POLICE POLICE,2019,2019-10-24 22:54:00,"
","FALLING RUN RD, MORGANTOWN, WV 26501",Closed - Resolved
#19-04551,"TRAFFIC STOP, 1054",2019,2019-10-24 22:41:00,"
","UNIVERSITY AVE / EVANSDALE DR, MORGANTOWN, WV 26501",Clear by Warning
#19-04550,DRUG INCIDENT,2019,2019-10-24 22:21:00,WVU VANDALIA HALL BLUE,"51 FALLING RUN RD, MORGANTOWN, WV 26501",Unfounded
